imglist_path,original_test_index
cifar10/test/deer/0086.png,943
cifar10/test/deer/0509.png,5004
cifar10/test/deer/0535.png,5252
cifar10/test/deer/0253.png,2581
cifar10/test/deer/0247.png,2550
cifar10/test/deer/0290.png,2917
cifar10/test/deer/0284.png,2844
cifar10/test/deer/0292.png,2933
cifar10/test/deer/0286.png,2858
cifar10/test/deer/0251.png,2567
cifar10/test/deer/0537.png,5266
cifar10/test/deer/0523.png,5177
cifar10/test/deer/0245.png,2545
cifar10/test/deer/0279.png,2805
cifar10/test/deer/0090.png,993
cifar10/test/deer/0084.png,913
cifar10/test/deer/0912.png,9036
cifar10/test/deer/0906.png,8944
cifar10/test/deer/0735.png,7109
cifar10/test/deer/0053.png,627
cifar10/test/deer/0047.png,557
cifar10/test/deer/0721.png,6988
cifar10/test/deer/0709.png,6866
cifar10/test/deer/0682.png,6572
cifar10/test/deer/0696.png,6673
cifar10/test/deer/0866.png,8574
cifar10/test/deer/0872.png,8651
cifar10/test/deer/0641.png,6171
cifar10/test/deer/0899.png,8899
cifar10/test/deer/0127.png,1401
cifar10/test/deer/0655.png,6322
cifar10/test/deer/0669.png,6454
cifar10/test/deer/0480.png,4675
cifar10/test/deer/0494.png,4798
cifar10/test/deer/0325.png,3292
cifar10/test/deer/0443.png,4377
cifar10/test/deer/0457.png,4505
cifar10/test/deer/0331.png,3346
cifar10/test/deer/0319.png,3240
cifar10/test/deer/0456.png,4493
cifar10/test/deer/0330.png,3326
cifar10/test/deer/0324.png,3284
cifar10/test/deer/0442.png,4368
cifar10/test/deer/0495.png,4821
cifar10/test/deer/0481.png,4677
cifar10/test/deer/0668.png,6452
cifar10/test/deer/0132.png,1441
cifar10/test/deer/0654.png,6308
cifar10/test/deer/0640.png,6161
cifar10/test/deer/0873.png,8659
cifar10/test/deer/0867.png,8599
cifar10/test/deer/0697.png,6682
cifar10/test/deer/0683.png,6582
cifar10/test/deer/0708.png,6855
cifar10/test/deer/0046.png,555
cifar10/test/deer/0720.png,6978
cifar10/test/deer/0734.png,7095
cifar10/test/deer/0907.png,8947
cifar10/test/deer/0913.png,9047
cifar10/test/deer/0085.png,930
cifar10/test/deer/0278.png,2800
cifar10/test/deer/0522.png,5172
cifar10/test/deer/0244.png,2523
cifar10/test/deer/0250.png,2562
cifar10/test/deer/0287.png,2869
cifar10/test/deer/0293.png,2961
cifar10/test/deer/0297.png,2990
cifar10/test/deer/0283.png,2835
cifar10/test/deer/0268.png,2699
cifar10/test/deer/0532.png,5237
cifar10/test/deer/0240.png,2500
cifar10/test/deer/0526.png,5187
cifar10/test/deer/0903.png,8914
cifar10/test/deer/0718.png,6943
cifar10/test/deer/0056.png,648
cifar10/test/deer/0730.png,7062
cifar10/test/deer/0042.png,503
cifar10/test/deer/0863.png,8540
cifar10/test/deer/0877.png,8695
cifar10/test/deer/0687.png,6622
cifar10/test/deer/0693.png,6661
cifar10/test/deer/0678.png,6521
cifar10/test/deer/0122.png,1350
cifar10/test/deer/0644.png,6204
cifar10/test/deer/0650.png,6250
cifar10/test/deer/0888.png,8817
cifar10/test/deer/0136.png,1484
cifar10/test/deer/0485.png,4693
cifar10/test/deer/0491.png,4757
cifar10/test/deer/0308.png,3090
cifar10/test/deer/0446.png,4399
cifar10/test/deer/0320.png,3242
cifar10/test/deer/0335.png,3364
cifar10/test/deer/0453.png,4473
cifar10/test/deer/0447.png,4402
cifar10/test/deer/0321.png,3252
cifar10/test/deer/0309.png,3095
cifar10/test/deer/0490.png,4734
cifar10/test/deer/0484.png,4685
cifar10/test/deer/0889.png,8823
cifar10/test/deer/0651.png,6254
cifar10/test/deer/0137.png,1491
cifar10/test/deer/0123.png,1364
cifar10/test/deer/0645.png,6210
cifar10/test/deer/0679.png,6531
cifar10/test/deer/0692.png,6654
cifar10/test/deer/0686.png,6617
cifar10/test/deer/0876.png,8671
cifar10/test/deer/0862.png,8500
cifar10/test/deer/0725.png,7039
cifar10/test/deer/0043.png,505
cifar10/test/deer/0057.png,658
cifar10/test/deer/0719.png,6967
cifar10/test/deer/0080.png,876
cifar10/test/deer/0902.png,8912
cifar10/test/deer/0916.png,9074
cifar10/test/deer/0241.png,2501
cifar10/test/deer/0527.png,5193
cifar10/test/deer/0533.png,5239
cifar10/test/deer/0255.png,2595
cifar10/test/deer/0282.png,2834
cifar10/test/deer/0296.png,2982
cifar10/test/deer/0280.png,2809
cifar10/test/deer/0519.png,5145
cifar10/test/deer/0525.png,5184
cifar10/test/deer/0243.png,2519
cifar10/test/deer/0257.png,2608
cifar10/test/deer/0531.png,5231
cifar10/test/deer/0900.png,8906
cifar10/test/deer/0914.png,9056
cifar10/test/deer/0082.png,889
cifar10/test/deer/0928.png,9165
cifar10/test/deer/0096.png,1086
cifar10/test/deer/0069.png,773
cifar10/test/deer/0041.png,500
cifar10/test/deer/0727.png,7044
cifar10/test/deer/0733.png,7094
cifar10/test/deer/0055.png,647
cifar10/test/deer/0874.png,8667
cifar10/test/deer/0860.png,8487
cifar10/test/deer/0848.png,8370
cifar10/test/deer/0690.png,6628
cifar10/test/deer/0684.png,6606
cifar10/test/deer/0109.png,1255
cifar10/test/deer/0135.png,1462
cifar10/test/deer/0653.png,6307
cifar10/test/deer/0647.png,6242
cifar10/test/deer/0121.png,1345
cifar10/test/deer/0492.png,4783
cifar10/test/deer/0486.png,4703
cifar10/test/deer/0479.png,4661
cifar10/test/deer/0337.png,3378
cifar10/test/deer/0445.png,4398
cifar10/test/deer/0322.png,3256
cifar10/test/deer/0444.png,4383
cifar10/test/deer/0450.png,4443
cifar10/test/deer/0336.png,3375
cifar10/test/deer/0478.png,4659
cifar10/test/deer/0487.png,4712
cifar10/test/deer/0493.png,4794
cifar10/test/deer/0646.png,6228
cifar10/test/deer/0134.png,1448
cifar10/test/deer/0652.png,6265
cifar10/test/deer/0108.png,1249
cifar10/test/deer/0685.png,6616
cifar10/test/deer/0691.png,6634
cifar10/test/deer/0849.png,8374
cifar10/test/deer/0861.png,8497
cifar10/test/deer/0875.png,8669
cifar10/test/deer/0732.png,7084
cifar10/test/deer/0054.png,628
cifar10/test/deer/0040.png,479
cifar10/test/deer/0726.png,7041
cifar10/test/deer/0068.png,769
cifar10/test/deer/0929.png,9173
cifar10/test/deer/0097.png,1105
cifar10/test/deer/0083.png,890
cifar10/test/deer/0915.png,9073
cifar10/test/deer/0901.png,8911
cifar10/test/deer/0256.png,2605
cifar10/test/deer/0524.png,5183
cifar10/test/deer/0242.png,2510
cifar10/test/deer/0518.png,5068
cifar10/test/deer/0295.png,2981
cifar10/test/deer/0281.png,2826
cifar10/test/dog/0267.png,2767
cifar10/test/dog/0501.png,5102
cifar10/test/dog/0515.png,5229
cifar10/test/dog/0273.png,2827
cifar10/test/dog/0529.png,5447
cifar10/test/dog/0918.png,9215
cifar10/test/dog/0924.png,9269
cifar10/test/dog/0930.png,9311
cifar10/test/dog/0065.png,631
cifar10/test/dog/0071.png,699
cifar10/test/dog/0717.png,7127
cifar10/test/dog/0059.png,551
cifar10/test/dog/0878.png,8749
cifar10/test/dog/0850.png,8399
cifar10/test/dog/0688.png,6837
cifar10/test/dog/0844.png,8316
cifar10/test/dog/0677.png,6723
cifar10/test/dog/0111.png,1308
cifar10/test/dog/0105.png,1239
cifar10/test/dog/0663.png,6592
cifar10/test/dog/0893.png,8904
cifar10/test/dog/0139.png,1598
cifar10/test/dog/0887.png,8847
cifar10/test/dog/0313.png,3235
cifar10/test/dog/0475.png,4915
cifar10/test/dog/0461.png,4795
cifar10/test/dog/0307.png,3192
cifar10/test/dog/0449.png,4631
cifar10/test/dog/0448.png,4628
cifar10/test/dog/0460.png,4777
cifar10/test/dog/0306.png,3178
cifar10/test/dog/0312.png,3221
cifar10/test/dog/0474.png,4907
cifar10/test/dog/0138.png,1588
cifar10/test/dog/0886.png,8844
cifar10/test/dog/0892.png,8901
cifar10/test/dog/0104.png,1235
cifar10/test/dog/0662.png,6591
cifar10/test/dog/0676.png,6711
cifar10/test/dog/0110.png,1290
cifar10/test/dog/0845.png,8317
cifar10/test/dog/0689.png,6862
cifar10/test/dog/0851.png,8410
cifar10/test/dog/0879.png,8752
cifar10/test/dog/0058.png,550
cifar10/test/dog/0070.png,679
cifar10/test/dog/0716.png,7125
cifar10/test/dog/0702.png,6945
cifar10/test/dog/0064.png,614
cifar10/test/dog/0925.png,9289
cifar10/test/dog/0919.png,9225
cifar10/test/dog/0528.png,5441
cifar10/test/dog/0514.png,5222
cifar10/test/dog/0272.png,2818
cifar10/test/dog/0266.png,2755
cifar10/test/dog/0500.png,5101
cifar10/test/dog/0299.png,3083
cifar10/test/dog/0270.png,2801
cifar10/test/dog/0264.png,2731
cifar10/test/dog/0258.png,2711
cifar10/test/dog/0099.png,1138
cifar10/test/dog/0714.png,7119
cifar10/test/dog/0072.png,729
cifar10/test/dog/0066.png,639
cifar10/test/dog/0700.png,6931
cifar10/test/dog/0728.png,7203
cifar10/test/dog/0847.png,8340
cifar10/test/dog/0853.png,8428
cifar10/test/dog/0660.png,6584
cifar10/test/dog/0106.png,1244
cifar10/test/dog/0112.png,1316
cifar10/test/dog/0674.png,6683
cifar10/test/dog/0884.png,8789
cifar10/test/dog/0648.png,6441
cifar10/test/dog/0890.png,8870
cifar10/test/dog/0489.png,5005
cifar10/test/dog/0462.png,4797
cifar10/test/dog/0476.png,4917
cifar10/test/dog/0338.png,3434
cifar10/test/dog/0477.png,4921
cifar10/test/dog/0311.png,3204
cifar10/test/dog/0305.png,3142
cifar10/test/dog/0463.png,4805
cifar10/test/dog/0891.png,8873
cifar10/test/dog/0649.png,6506
cifar10/test/dog/0885.png,8794
cifar10/test/dog/0113.png,1318
cifar10/test/dog/0675.png,6690
cifar10/test/dog/0661.png,6590
cifar10/test/dog/0107.png,1252
cifar10/test/dog/0852.png,8424
cifar10/test/dog/0846.png,8330
cifar10/test/dog/0729.png,7233
cifar10/test/dog/0067.png,640
cifar10/test/dog/0701.png,6944
cifar10/test/dog/0715.png,7124
cifar10/test/dog/0073.png,749
cifar10/test/dog/0098.png,1120
cifar10/test/dog/0926.png,9300
cifar10/test/dog/0932.png,9348
cifar10/test/dog/0259.png,2716
cifar10/test/dog/0503.png,5115
cifar10/test/dog/0265.png,2750
cifar10/test/dog/0517.png,5269
cifar10/test/dog/0249.png,2590
cifar10/test/dog/0513.png,5212
cifar10/test/dog/0275.png,2850
cifar10/test/dog/0261.png,2722
cifar10/test/dog/0507.png,5156
cifar10/test/dog/0088.png,1019
cifar10/test/dog/0936.png,9364
cifar10/test/dog/0922.png,9261
cifar10/test/dog/0739.png,7292
cifar10/test/dog/0077.png,817
cifar10/test/dog/0711.png,7085
cifar10/test/dog/0705.png,6979
cifar10/test/dog/0063.png,601
cifar10/test/dog/0842.png,8300
cifar10/test/dog/0659.png,6571
cifar10/test/dog/0881.png,8776
cifar10/test/dog/0895.png,8973
cifar10/test/dog/0103.png,1230
cifar10/test/dog/0665.png,6609
cifar10/test/dog/0671.png,6671
cifar10/test/dog/0117.png,1339
cifar10/test/dog/0498.png,5081
cifar10/test/dog/0329.png,3376
cifar10/test/dog/0467.png,4829
cifar10/test/dog/0301.png,3107
cifar10/test/dog/0315.png,3251
cifar10/test/dog/0314.png,3236
cifar10/test/dog/0472.png,4888
cifar10/test/dog/0466.png,4823
cifar10/test/dog/0300.png,3092
cifar10/test/dog/0328.png,3369
cifar10/test/dog/0499.png,5098
cifar10/test/dog/0670.png,6669
cifar10/test/dog/0116.png,1337
cifar10/test/dog/0102.png,1228
cifar10/test/dog/0664.png,6608
cifar10/test/dog/0894.png,8962
cifar10/test/dog/0880.png,8766
cifar10/test/dog/0658.png,6564
cifar10/test/dog/0857.png,8444
cifar10/test/dog/0843.png,8301
cifar10/test/dog/0704.png,6964
cifar10/test/dog/0062.png,598
cifar10/test/dog/0076.png,810
cifar10/test/dog/0738.png,7287
cifar10/test/dog/0923.png,9264
cifar10/test/dog/0089.png,1025
cifar10/test/dog/0937.png,9369
cifar10/test/dog/0260.png,2718
cifar10/test/dog/0506.png,5134
cifar10/test/dog/0512.png,5210
cifar10/test/dog/0274.png,2845
cifar10/test/dog/0248.png,2582
cifar10/test/dog/0289.png,2989
cifar10/test/dog/0538.png,5504
cifar10/test/dog/0504.png,5119
cifar10/test/dog/0262.png,2726
cifar10/test/dog/0276.png,2860
cifar10/test/dog/0510.png,5179
cifar10/test/dog/0921.png,9260
cifar10/test/dog/0935.png,9363
cifar10/test/dog/0909.png,9107
cifar10/test/dog/0048.png,488
cifar10/test/dog/0706.png,6986
cifar10/test/dog/0712.png,7111
cifar10/test/dog/0074.png,768
cifar10/test/dog/0855.png,8436
cifar10/test/dog/0841.png,8296
cifar10/test/dog/0699.png,6929
cifar10/test/dog/0869.png,8625
cifar10/test/dog/0128.png,1527
cifar10/test/dog/0896.png,8979
cifar10/test/dog/0882.png,8782
cifar10/test/dog/0114.png,1328
cifar10/test/dog/0672.png,6674
cifar10/test/dog/0100.png,1193
cifar10/test/dog/0458.png,4747
cifar10/test/dog/0470.png,4860
cifar10/test/dog/0316.png,3255
cifar10/test/dog/0302.png,3115
cifar10/test/dog/0464.png,4810
cifar10/test/dog/0303.png,3132
cifar10/test/dog/0465.png,4819
cifar10/test/dog/0471.png,4887
cifar10/test/dog/0317.png,3264
cifar10/test/dog/0459.png,4764
cifar10/test/dog/0667.png,6627
cifar10/test/dog/0101.png,1214
cifar10/test/dog/0115.png,1329
cifar10/test/dog/0883.png,8788
cifar10/test/dog/0129.png,1536
cifar10/test/dog/0868.png,8619
cifar10/test/dog/0698.png,6927
cifar10/test/dog/0840.png,8289
cifar10/test/dog/0854.png,8432
cifar10/test/dog/0713.png,7118
cifar10/test/dog/0075.png,779
cifar10/test/dog/0061.png,579
cifar10/test/dog/0707.png,6993
cifar10/test/dog/0049.png,502
cifar10/test/dog/0908.png,9098
cifar10/test/dog/0934.png,9360
cifar10/test/dog/0920.png,9257
cifar10/test/dog/0277.png,2861
cifar10/test/dog/0511.png,5186
cifar10/test/dog/0505.png,5130
cifar10/test/dog/0263.png,2729
cifar10/test/dog/0288.png,2988
cifar10/test/dog/0562.png,5673
cifar10/test/dog/0204.png,2106
cifar10/test/dog/0210.png,2168
cifar10/test/dog/0576.png,5808
cifar10/test/dog/0238.png,2459
cifar10/test/dog/0947.png,9446
cifar10/test/dog/0953.png,9551
cifar10/test/dog/0006.png,39
cifar10/test/dog/0760.png,7439
cifar10/test/dog/0774.png,7608
cifar10/test/dog/0984.png,9838
cifar10/test/dog/0990.png,9892
cifar10/test/dog/0827.png,8172
cifar10/test/dog/0199.png,2056
cifar10/test/dog/0172.png,1862
cifar10/test/dog/0614.png,6116
cifar10/test/dog/0600.png,6014
cifar10/test/dog/0166.png,1812
cifar10/test/dog/0628.png,6224
cifar10/test/dog/0416.png,4259
cifar10/test/dog/0364.png,3726
cifar10/test/dog/0402.png,4139
cifar10/test/dog/0358.png,3667
cifar10/test/dog/0359.png,3669
cifar10/test/dog/0403.png,4140
cifar10/test/dog/0417.png,4273
cifar10/test/dog/0371.png,3804
cifar10/test/dog/0629.png,6226
cifar10/test/dog/0167.png,1818
cifar10/test/dog/0173.png,1863
cifar10/test/dog/0615.png,6120
cifar10/test/dog/0826.png,8170
cifar10/test/dog/0198.png,2055
cifar10/test/dog/0832.png,8211
cifar10/test/dog/0749.png,7368
cifar10/test/dog/0991.png,9918
cifar10/test/dog/0985.png,9844
cifar10/test/dog/0775.png,7615
cifar10/test/dog/0013.png,155
cifar10/test/dog/0946.png,9443
cifar10/test/dog/0239.png,2472
cifar10/test/dog/0211.png,2172
cifar10/test/dog/0577.png,5810
cifar10/test/dog/0563.png,5682
cifar10/test/dog/0205.png,2115
cifar10/test/dog/0588.png,5867
cifar10/test/dog/0575.png,5797
cifar10/test/dog/0207.png,2154
cifar10/test/dog/0561.png,5653
cifar10/test/dog/0549.png,5603
cifar10/test/dog/0978.png,9774
cifar10/test/dog/0788.png,7741
cifar10/test/dog/0950.png,9514
cifar10/test/dog/0944.png,9414
cifar10/test/dog/0011.png,141
cifar10/test/dog/0777.png,7620
cifar10/test/dog/0763.png,7474
cifar10/test/dog/0005.png,33
cifar10/test/dog/0993.png,9928
cifar10/test/dog/0987.png,9856
cifar10/test/dog/0039.png,437
cifar10/test/dog/0818.png,8084
cifar10/test/dog/0824.png,8147
cifar10/test/dog/0830.png,8192
cifar10/test/dog/0603.png,6031
cifar10/test/dog/0617.png,6127
cifar10/test/dog/0171.png,1857
cifar10/test/dog/0398.png,4087
cifar10/test/dog/0401.png,4121
cifar10/test/dog/0367.png,3774
cifar10/test/dog/0373.png,3808
cifar10/test/dog/0415.png,4247
cifar10/test/dog/0429.png,4411
cifar10/test/dog/0428.png,4406
cifar10/test/dog/0372.png,3806
cifar10/test/dog/0414.png,4246
cifar10/test/dog/0400.png,4109
cifar10/test/dog/0366.png,3748
cifar10/test/dog/0399.png,4089
cifar10/test/dog/0158.png,1752
cifar10/test/dog/0616.png,6122
cifar10/test/dog/0170.png,1855
cifar10/test/dog/0164.png,1804
cifar10/test/dog/0602.png,6023
cifar10/test/dog/0831.png,8202
cifar10/test/dog/0825.png,8161
cifar10/test/dog/0819.png,8108
cifar10/test/dog/0986.png,9853
cifar10/test/dog/0038.png,431
cifar10/test/dog/0992.png,9922
cifar10/test/dog/0762.png,7460
cifar10/test/dog/0004.png,31
cifar10/test/dog/0010.png,128
cifar10/test/dog/0776.png,7619
cifar10/test/dog/0945.png,9420
cifar10/test/dog/0951.png,9523
cifar10/test/dog/0789.png,7756
cifar10/test/dog/0548.png,5591
cifar10/test/dog/0206.png,2151
cifar10/test/dog/0560.png,5650
cifar10/test/dog/0574.png,5796
cifar10/test/dog/0212.png,2187
cifar10/test/dog/0558.png,5645
cifar10/test/dog/0216.png,2236
cifar10/test/dog/0570.png,5745
cifar10/test/dog/0564.png,5692
cifar10/test/dog/0202.png,2061
cifar10/test/dog/0799.png,7828
cifar10/test/dog/0941.png,9396
cifar10/test/dog/0969.png,9657
cifar10/test/dog/0996.png,9976
cifar10/test/dog/0028.png,275
cifar10/test/dog/0982.png,9823
cifar10/test/dog/0772.png,7557
cifar10/test/dog/0835.png,8242
cifar10/test/dog/0809.png,7972
cifar10/test/dog/0148.png,1675
cifar10/test/dog/0606.png,6043
cifar10/test/dog/0160.png,1764
cifar10/test/dog/0174.png,1872
cifar10/test/dog/0612.png,6094
cifar10/test/dog/0389.png,4005
cifar10/test/dog/0438.png,4530
cifar10/test/dog/0362.png,3709
cifar10/test/dog/0404.png,4143
cifar10/test/dog/0410.png,4225
cifar10/test/dog/0377.png,3849
cifar10/test/dog/0363.png,3719
cifar10/test/dog/0439.png,4551
cifar10/test/dog/0388.png,3981
cifar10/test/dog/0175.png,1885
cifar10/test/dog/0613.png,6097
cifar10/test/dog/0607.png,6064
cifar10/test/dog/0161.png,1773
cifar10/test/dog/0808.png,7971
cifar10/test/dog/0834.png,8236
cifar10/test/dog/0001.png,12
cifar10/test/dog/0767.png,7529
cifar10/test/dog/0773.png,7582
cifar10/test/dog/0015.png,168
cifar10/test/dog/0983.png,9829
cifar10/test/dog/0997.png,9977
cifar10/test/dog/0029.png,318
cifar10/test/dog/0968.png,9654
cifar10/test/dog/0940.png,9394
cifar10/test/dog/0798.png,7820
cifar10/test/dog/0954.png,9557
cifar10/test/dog/0565.png,5694
cifar10/test/dog/0203.png,2094
cifar10/test/dog/0571.png,5749
cifar10/test/dog/0559.png,5647
cifar10/test/dog/0229.png,2342
cifar10/test/dog/0201.png,2060
cifar10/test/dog/0567.png,5724
cifar10/test/dog/0573.png,5776
cifar10/test/dog/0215.png,2219
cifar10/test/dog/0942.png,9406
cifar10/test/dog/0956.png,9582
cifar10/test/dog/0981.png,9815
cifar10/test/dog/0995.png,9952
cifar10/test/dog/0765.png,7493
cifar10/test/dog/0003.png,24
cifar10/test/dog/0017.png,181
cifar10/test/dog/0771.png,7545
cifar10/test/dog/0836.png,8263
cifar10/test/dog/0188.png,2005
cifar10/test/dog/0822.png,8115
cifar10/test/dog/0639.png,6332
cifar10/test/dog/0611.png,6092
cifar10/test/dog/0177.png,1908
cifar10/test/dog/0163.png,1793
cifar10/test/dog/0605.png,6037
cifar10/test/dog/0349.png,3546
cifar10/test/dog/0375.png,3831
cifar10/test/dog/0413.png,4241
cifar10/test/dog/0407.png,4172
cifar10/test/dog/0361.png,3704
cifar10/test/dog/0406.png,4160
cifar10/test/dog/0360.png,3688
cifar10/test/dog/0374.png,3830
cifar10/test/dog/0412.png,4238
cifar10/test/dog/0348.png,3535
cifar10/test/dog/0162.png,1774
cifar10/test/dog/0610.png,6072
cifar10/test/dog/0176.png,1901
cifar10/test/dog/0638.png,6310
cifar10/test/dog/0823.png,8140
cifar10/test/dog/0837.png,8266
cifar10/test/dog/0189.png,2012
cifar10/test/dog/0016.png,178
cifar10/test/dog/0770.png,7540
cifar10/test/dog/0764.png,7476
cifar10/test/dog/0002.png,16
cifar10/test/dog/0758.png,7433
cifar10/test/dog/0980.png,9804
cifar10/test/dog/0957.png,9586
cifar10/test/dog/0943.png,9410
cifar10/test/dog/0572.png,5774
cifar10/test/dog/0214.png,2205
cifar10/test/dog/0200.png,2057
cifar10/test/dog/0228.png,2335
cifar10/test/dog/0599.png,5984
cifar10/test/dog/0594.png,5955
cifar10/test/dog/0543.png,5552
cifar10/test/dog/0225.png,2316
cifar10/test/dog/0231.png,2372
cifar10/test/dog/0557.png,5643
cifar10/test/dog/0219.png,2273
cifar10/test/dog/0782.png,7673
cifar10/test/dog/0796.png,7798
cifar10/test/dog/0966.png,9649
cifar10/test/dog/0972.png,9712
cifar10/test/dog/0027.png,262
cifar10/test/dog/0999.png,9993
cifar10/test/dog/0741.png,7295
cifar10/test/dog/0755.png,7411
cifar10/test/dog/0033.png,343
cifar10/test/dog/0769.png,7539
cifar10/test/dog/0190.png,2017
cifar10/test/dog/0184.png,1988
cifar10/test/dog/0812.png,8009
cifar10/test/dog/0621.png,6178
cifar10/test/dog/0147.png,1657
cifar10/test/dog/0609.png,6068
cifar10/test/dog/0392.png,4051
cifar10/test/dog/0386.png,3954
cifar10/test/dog/0437.png,4528
cifar10/test/dog/0351.png,3571
cifar10/test/dog/0345.png,3518
cifar10/test/dog/0423.png,4343
cifar10/test/dog/0379.png,3878
cifar10/test/dog/0378.png,3868
cifar10/test/dog/0344.png,3496
cifar10/test/dog/0422.png,4323
cifar10/test/dog/0436.png,4507
cifar10/test/dog/0350.png,3558
cifar10/test/dog/0387.png,3959
cifar10/test/dog/0393.png,4052
cifar10/test/dog/0620.png,6169
cifar10/test/dog/0146.png,1650
cifar10/test/dog/0152.png,1701
cifar10/test/dog/0634.png,6268
cifar10/test/dog/0807.png,7959
cifar10/test/dog/0813.png,8025
cifar10/test/dog/0185.png,1999
cifar10/test/dog/0191.png,2022
cifar10/test/dog/0768.png,7538
cifar10/test/dog/0754.png,7398
cifar10/test/dog/0032.png,327
cifar10/test/dog/0740.png,7294
cifar10/test/dog/0998.png,9985
cifar10/test/dog/0973.png,9737
cifar10/test/dog/0967.png,9652
cifar10/test/dog/0797.png,7804
cifar10/test/dog/0783.png,7697
cifar10/test/dog/0218.png,2259
cifar10/test/dog/0556.png,5642
cifar10/test/dog/0542.png,5550
cifar10/test/dog/0224.png,2292
cifar10/test/dog/0595.png,5969
cifar10/test/dog/0581.png,5828
cifar10/test/dog/0597.png,5978
cifar10/test/dog/0583.png,5834
cifar10/test/dog/0554.png,5617
cifar10/test/dog/0232.png,2381
cifar10/test/dog/0226.png,2317
cifar10/test/dog/0540.png,5540
cifar10/test/dog/0568.png,5725
cifar10/test/dog/0795.png,7795
cifar10/test/dog/0781.png,7671
cifar10/test/dog/0959.png,9596
cifar10/test/dog/0971.png,9707
cifar10/test/dog/0965.png,9646
cifar10/test/dog/0030.png,319
cifar10/test/dog/0756.png,7421
cifar10/test/dog/0742.png,7330
cifar10/test/dog/0024.png,238
cifar10/test/dog/0018.png,190
cifar10/test/dog/0187.png,2003
cifar10/test/dog/0193.png,2026
cifar10/test/dog/0805.png,7941
cifar10/test/dog/0811.png,7985
cifar10/test/dog/0144.png,1642
cifar10/test/dog/0622.png,6183
cifar10/test/dog/0636.png,6287
cifar10/test/dog/0150.png,1698
cifar10/test/dog/0178.png,1922
cifar10/test/dog/0385.png,3949
cifar10/test/dog/0391.png,4048
cifar10/test/dog/0420.png,4312
cifar10/test/dog/0346.png,3524
cifar10/test/dog/0352.png,3574
cifar10/test/dog/0434.png,4471
cifar10/test/dog/0408.png,4182
cifar10/test/dog/0409.png,4224
cifar10/test/dog/0435.png,4501
cifar10/test/dog/0421.png,4321
cifar10/test/dog/0347.png,3532
cifar10/test/dog/0390.png,4017
cifar10/test/dog/0384.png,3945
cifar10/test/dog/0179.png,1940
cifar10/test/dog/0637.png,6297
cifar10/test/dog/0151.png,1700
cifar10/test/dog/0145.png,1649
cifar10/test/dog/0623.png,6185
cifar10/test/dog/0810.png,7981
cifar10/test/dog/0192.png,2023
cifar10/test/dog/0186.png,2001
cifar10/test/dog/0019.png,200
cifar10/test/dog/0743.png,7331
cifar10/test/dog/0025.png,239
cifar10/test/dog/0031.png,321
cifar10/test/dog/0757.png,7429
cifar10/test/dog/0964.png,9640
cifar10/test/dog/0970.png,9661
cifar10/test/dog/0958.png,9589
cifar10/test/dog/0780.png,7668
cifar10/test/dog/0794.png,7794
cifar10/test/dog/0569.png,5730
cifar10/test/dog/0227.png,2320
cifar10/test/dog/0541.png,5549
cifar10/test/dog/0555.png,5625
cifar10/test/dog/0233.png,2384
cifar10/test/dog/0582.png,5830
cifar10/test/dog/0596.png,5976
cifar10/test/dog/0592.png,5930
cifar10/test/dog/0586.png,5849
cifar10/test/dog/0579.png,5820
cifar10/test/dog/0237.png,2427
cifar10/test/dog/0551.png,5611
cifar10/test/dog/0545.png,5570
cifar10/test/dog/0223.png,2291
cifar10/test/dog/0974.png,9741
cifar10/test/dog/0960.png,9605
cifar10/test/dog/0790.png,7776
cifar10/test/dog/0948.png,9465
cifar10/test/dog/0784.png,7712
cifar10/test/dog/0035.png,361
cifar10/test/dog/0021.png,212
cifar10/test/dog/0800.png,7834
cifar10/test/dog/0814.png,8045
cifar10/test/dog/0182.png,1976
cifar10/test/dog/0196.png,2047
cifar10/test/dog/0828.png,8173
cifar10/test/dog/0169.png,1854
cifar10/test/dog/0627.png,6216
cifar10/test/dog/0141.png,1620
cifar10/test/dog/0155.png,1736
cifar10/test/dog/0633.png,6259
cifar10/test/dog/0394.png,4061
cifar10/test/dog/0419.png,4303
cifar10/test/dog/0343.png,3487
cifar10/test/dog/0425.png,4390
cifar10/test/dog/0431.png,4433
cifar10/test/dog/0357.png,3666
cifar10/test/dog/0430.png,4420
cifar10/test/dog/0356.png,3623
cifar10/test/dog/0342.png,3466
cifar10/test/dog/0424.png,4358
cifar10/test/dog/0418.png,4275
cifar10/test/dog/0395.png,4069
cifar10/test/dog/0381.png,3909
cifar10/test/dog/0154.png,1731
cifar10/test/dog/0168.png,1847
cifar10/test/dog/0197.png,2051
cifar10/test/dog/0183.png,1977
cifar10/test/dog/0815.png,8070
cifar10/test/dog/0801.png,7842
cifar10/test/dog/0746.png,7338
cifar10/test/dog/0752.png,7386
cifar10/test/dog/0008.png,85
cifar10/test/dog/0785.png,7713
cifar10/test/dog/0949.png,9477
cifar10/test/dog/0791.png,7779
cifar10/test/dog/0961.png,9616
cifar10/test/dog/0975.png,9756
cifar10/test/dog/0544.png,5553
cifar10/test/dog/0222.png,2288
cifar10/test/dog/0236.png,2414
cifar10/test/dog/0550.png,5609
cifar10/test/dog/0587.png,5853
cifar10/test/dog/0593.png,5947
cifar10/test/dog/0585.png,5846
